artist_name,title,artist_location,release,hotttness,familiarity,danceability,duration,energy,loudness,year,tempo,analysis_rate,end_of_fade_in,key,key_confidence,mode,mode_confidence,start_of_fade_out,time_signature,time_signature_conf,track_id
Hiram Bullock,Voodoo Chile,Osaka - Japan,Voodoo Crossing A Tribute To Jimi Hendrix,0.3119835949586138,0.5418887152726299,0.0,502.69995,0.0,-8.016,0,129.245,22050,0.282,9,0.665,1,0.477,492.472,3,0.87,1307
Serpentine,Rainbow Ride,Switzerland,Honest,0.2984483114383103,0.5777733372917061,0.0,285.70077,0.0,-8.712,0,122.004,22050,0.113,4,1.0,1,0.685,285.701,4,0.738,1308
Crazy Horse,Scratchy (Takes 1-3 / bonus track),,Scratchy: The Reprise Recordings [Includes Liner Notes],0.3421923104603396,0.5402798924016082,0.0,732.39465,0.0,-11.252,0,119.649,22050,0.356,9,0.636,1,0.498,722.808,5,1.0,1309
Baroness,Grad,,The Red Album,0.4711267145212444,0.7390992817501216,0.0,354.79465,0.0,-9.213,2007,98.763,22050,13.903,3,0.832,1,0.617,345.536,4,0.58,1310
Slim Whitman,As You Take A  Walk Through My Mind,Tampa - FL,EMI Country Masters - 50 Originals,0.38666909170602387,0.5164437797727629,0.0,192.73098,0.0,-17.222,0,110.595,22050,0.415,7,0.65,0,0.35,185.806,4,0.0,1311
Thomas Dolby,One Of Our Submarines,Cairo - Egypt,Premium Gold Collection,0.3842305629725106,0.6413540809343606,0.0,309.57669,0.0,-8.907,1982,130.017,22050,3.065,1,0.579,0,0.429,296.118,4,0.573,1312
Justin,WA-KA-BAM!! (INTRO),Georgia,JTV,0.33536857774641954,0.782555689040213,0.0,22.33424,0.0,-12.43,0,41.985,22050,0.456,1,0.0,1,0.0,22.334,4,0.0,1313
Barbara Lusch,Now_ Baby_ or Never,Oregon,Barbara Lusch,0.0,0.366302894628521,0.0,259.73506,0.0,-6.605,0,92.215,22050,0.078,7,0.547,0,0.421,252.5,1,1.0,1314
Raphaël,Le Petit Train (Mixé Par Mark Plati),France,Le Petit Train (Mixe Mark Plati),0.3861516314132549,0.5574602197393447,0.0,211.01669,0.0,-6.301,0,150.096,22050,0.0,0,0.468,0,0.588,195.837,5,0.0,1315
Ini Kamoze,Goodness & Mercy,,Fatis Presents Ini Kamoze,0.4349301579184066,0.6218253617513655,0.0,236.56444,0.0,-9.881,0,165.111,22050,0.421,0,0.108,1,0.317,236.564,4,0.052,1316
Sugar Minott,Walking Dub,Kingston - Jamaica,Ghetto-ology + Dub,0.38628965124618425,0.6069757372185262,0.0,192.15628,0.0,-9.256,0,161.721,22050,0.0,1,0.876,0,0.804,186.59,4,0.297,1317
Martha Wainwright,Comin' Tonight,NY - New York City,Comin' Tonight,0.49756873428189957,0.704244766037675,0.0,209.60608,0.0,-13.551,2008,117.316,22050,0.082,9,0.651,1,0.604,197.364,4,0.284,1318
Stevie Ray Vaughan And Double Trouble,Chitlins Con Carne,Dallas - TX,Blues At Sunrise,0.544257505724526,0.7337989404362274,0.0,235.65016,0.0,-13.277,1996,111.834,22050,0.129,9,0.325,1,0.354,229.239,4,1.0,1319
Mance Lipscomb,Motherless Children (Remastered Version) (Take 2),Navasota - TX,Trouble In Mind,0.3323898702808034,0.45085268513440907,0.0,180.03546,0.0,-19.24,0,153.765,22050,0.2,3,0.03,1,0.407,174.829,4,0.858,1320
Randy Travis,On The Other Hand (Remastered Album Version),Marshville - NC,Trail Of Memories:  The Randy Travis Anthology,0.5432255210454612,0.7878776910864356,0.0,187.53261,0.0,-12.324,0,95.781,22050,0.255,5,0.731,1,0.639,177.673,4,0.0,1321
Los Chichos,El Te Daba Mala Vida,,Déjame Solo,0.4205703072083738,0.5615899458566065,0.0,221.23057,0.0,-9.013,1982,133.324,22050,0.0,2,0.288,1,0.352,208.225,4,0.493,1322
La Portuaria,Palabras De Amor(En Vivo),,La Portuaria En Vivo,0.30571905984485964,0.5228881319295446,0.0,169.482,0.0,-7.548,0,182.922,22050,2.038,4,0.306,1,0.0,154.726,3,1.0,1323
Boondox,Nothing To Lose,Newton County,South Of Hell,0.4604565427851655,0.7808665457682705,0.0,260.10077,0.0,-5.852,2010,200.004,22050,0.0,2,0.516,0,0.599,260.101,4,0.447,1324
Maurane,Juste Une Petite Fille,Ixelles - Belgium,Differente,0.41261081923196263,0.58048134794179,0.0,263.67955,0.0,-15.406,1995,89.394,22050,0.67,10,0.16,0,0.421,257.109,4,0.887,1325
Michael Bloomfield,Let the People Dance,,Count Talent and the Originals,0.37217987785740625,0.4939950795331234,0.0,180.45342,0.0,-8.287,0,78.213,22050,0.0,11,0.042,1,0.448,174.005,4,0.0,1326
Beatnuts featuring dead prez and Cheryl Pepsi Riley,Look Around featuring dead prez and Cheryl Pepsi Riley,,A Musical Massacre (Explicit),0.28552323045013495,0.6080181059147534,0.0,318.56281,0.0,-5.414,0,93.957,22050,0.0,1,0.7,1,0.76,315.82,4,1.0,1327
Aerosmith,Angel,Boston - MA,A Little South Of Sanity,0.6107314629039089,0.8725365986697359,0.0,335.33342,0.0,-5.763,1987,76.096,22050,0.0,2,0.458,1,0.642,335.333,1,0.283,1328
Rene Touzet,Mi Son Maracaibo,,The Best Of Rene Touzet (His Piano and  Orchestra),0.2491274550133321,0.3301395969035168,0.0,288.33914,0.0,-12.565,0,112.067,22050,0.368,10,0.531,1,0.456,283.202,4,1.0,1329
Bill Laswell,Don't Lose Control,New York City (Salem - IL - originally),One Down,0.4040397337752738,0.6780088367788917,0.0,258.87302,0.0,-14.647,0,99.587,22050,0.0,7,0.798,1,0.903,246.671,4,0.529,1330
Jazz Gillum,Little Woman,Indianola - MS,Jazz Gillum Vol. 2 1938-1941,0.28228640563265106,0.36280014168093827,0.0,183.09179,0.0,-14.663,0,101.713,22050,0.415,7,0.519,1,0.5,176.982,1,0.0,1331
Sonny Terry & Brownie McGhee,My Bulldog Blues,Massachusetts,Sonny Terry & Brownie McGhee_ Vol. E (1938-1941),0.3601450565062343,0.5171263150356835,0.0,167.02649,0.0,-19.569,0,117.625,22050,0.234,2,0.701,1,0.608,160.961,4,0.394,1332
Michael McDonald,Love Can Break Your Heart (LP Version),St. Louis - MO,Take It To Heart,0.5633626935877487,0.7126752513111311,0.0,296.202,0.0,-10.015,0,109.731,22050,0.181,11,0.066,0,0.45,278.808,4,0.831,1333
Free,Broad Daylight - The BBC Sessions [Top Gear 17/3/69],London - England,Free - Live At The BBC,0.46860458056906307,0.7136862495947681,0.0,197.56363,0.0,-12.473,0,114.168,22050,0.206,4,0.693,1,0.601,193.242,1,0.0,1334
Leo Ku,Shi Shang Zui Qiang Man Hua Wang Da Luan Dou,,Shi Shang Zui Qiang Man Hua Wang Da Luan Dou,0.36062871613623815,0.4832786573317407,0.0,185.0771,0.0,-8.006,0,115.449,22050,0.258,6,0.235,1,0.326,177.929,4,0.265,1335
Frankie Randall,Rudolph The Red Nosed Reindeer,,Let's Make Christmas Every Day,0.24308534930886957,0.2485037264210925,0.0,200.75057,0.0,-14.179,0,134.857,22050,0.369,8,0.577,0,0.487,195.239,4,0.878,1336
The Pineapple Thief,Snowdrops,,Little Man,0.48519826314379494,0.5874664367479099,0.0,356.54485,0.0,-10.06,2006,129.277,22050,0.166,2,0.0,1,0.0,348.775,4,0.0,1337
Buddy Jewell,Sweet Southern Comfort,Lepanto - AR,Buddy Jewell,0.4116085797684982,0.597220852724376,0.0,212.89751,0.0,-6.986,2003,147.928,22050,0.305,2,0.58,1,0.658,200.133,4,0.27,1338
Flor Silvestre,Luna De Octubre,,Mis Boleros,0.3135693426838017,0.4205458495228202,0.0,157.46567,0.0,-12.972,0,84.273,22050,0.0,4,0.684,1,0.649,154.297,1,0.259,1339
Capleton,Say Yeah,,Kings of Zion Part III,0.41005362267597006,0.6622504836647155,0.0,233.63873,0.0,-5.404,2005,127.876,22050,0.0,0,0.649,1,0.555,224.67,5,1.0,1340
Demonbreed,Hell Will Reign,,Closer to God,0.0,0.48454620452081215,0.0,337.24036,0.0,-4.786,0,94.069,22050,0.0,8,0.446,1,0.436,321.01,4,0.658,1341
Joe Heaney,The Ferocious O' Flahertys,Washington,The Road From Connemara,0.28857861572516413,0.40132798622497184,0.0,52.76689,0.0,-26.343,0,224.471,22050,0.159,1,0.59,1,0.509,46.957,1,0.851,1342
Cerati-Melero,Marea De Venus,,Colores Santos,0.42978028579125227,0.6949834090734855,0.0,262.37342,0.0,-11.291,0,129.047,22050,2.188,10,0.544,1,0.445,262.373,4,0.651,1343
Remmy Ongala,I Want To Go Home,,Mambo,0.27343951065957456,0.4230653284425563,0.0,489.482,0.0,-17.958,0,197.038,22050,0.177,0,0.29,1,0.429,468.294,4,0.449,1344
The Last,Century City Rag,,L.A. Explosion,0.3200591127934485,0.6327842445111336,0.0,159.05914,0.0,-8.383,1979,162.954,22050,3.796,2,0.455,1,0.292,147.847,1,0.0,1345
Jimmy Riley,Life,,Magic,0.299705214086752,0.47772473249197345,0.0,232.25424,0.0,-13.05,0,85.746,22050,0.972,2,0.0,1,0.0,219.678,4,0.45,1346
House Of Lords,Rock Bottom,,World Upside Down,0.3647761705608955,0.5619760874086638,0.0,232.75057,0.0,-4.045,2006,127.974,22050,0.131,0,0.687,0,0.643,227.701,3,0.461,1347
Fun Lovin' Criminals,Love Unlimited (Explicit),,100% Colombian,0.4848767189541058,0.6832060400475407,0.0,205.66159,0.0,-7.119,1998,94.082,22050,0.734,2,0.021,1,0.38,189.266,4,0.954,1348
Helen O'Connell,The Sweetest Sounds,Lima - OH,An Era Reborn,0.3007431863328622,0.35313557581669314,0.0,180.6624,0.0,-10.527,0,135.238,22050,0.0,0,0.81,1,0.567,180.662,4,0.981,1349
Chaotica,Turbocharger,Arizona,Turbocharger,0.312127027438376,0.5109372583955416,0.0,235.4673,0.0,-9.087,0,100.009,22050,2.101,6,0.938,1,0.693,230.58,4,0.657,1350
The Sun Harbor's Chorus-Documentary Recordings,America the Beautiful,,Songs of the US Army,0.2491372295395512,0.41994127477041937,0.0,206.91546,0.0,-20.696,0,83.15,22050,2.142,6,0.559,1,0.708,192.424,4,0.097,1351
Placebo,Hardly Wait,London - England,The Never Ending Why,0.5864333787181634,0.8045235206697148,0.0,180.13995,0.0,-4.422,2009,121.354,22050,2.606,10,0.161,1,0.32,175.514,3,0.607,1352
DCS,Tu Hi Tu Sada,,Honge Na Juda Hum,0.08229222642033474,0.47680806114254737,0.0,305.3971,0.0,-5.041,0,95.889,22050,0.0,9,0.602,1,0.543,299.143,4,1.0,1353
Muse,Exogenesis: Symphony Part 1 [Overture],UK,The Resistance,0.7504265510189179,0.9290302874411605,0.0,258.42893,0.0,-8.895,0,121.071,22050,2.107,5,0.301,1,0.366,248.047,3,0.63,1354
Kraftwerk,Computer Love (2009 Digital Remaster),D�orf - Germany,The Mix (2009 Digital Remaster),0.5204121100542216,0.7415181300427279,0.0,399.33342,0.0,-9.219,0,127.984,22050,0.0,8,0.0,1,0.0,386.078,4,0.636,1355
Singing Melody,Someone To Hold,,Strictly The Best Vol. 18,0.32600887327943756,0.4984141333079685,0.0,214.90893,0.0,-10.846,0,88.897,22050,0.217,9,0.604,1,0.549,202.188,4,0.871,1356
FFH,Great Big Problem,,Voice From Home,0.4610265205475154,0.601245988380812,0.0,264.07138,0.0,-5.202,2005,162.002,22050,0.334,2,0.134,1,0.298,245.354,4,0.794,1357
Bill & Gloria Gaither,He Will Lead His Children Home,,When All God's Singers Get Home,0.3333034182734665,0.4268827623466008,0.0,162.06322,0.0,-12.37,0,110.167,22050,0.0,1,1.0,1,0.914,162.063,4,0.0,1358
Willie Clancy,Air: My Lagan Love,Miltown Malbay - Ireland,Willie Clancy The Gold Ring,0.2848243557918731,0.3462368107029975,0.0,166.922,0.0,-11.477,0,106.542,22050,1.077,7,1.0,1,1.0,160.421,1,0.53,1359
NOFX,My Heart Is Yearning,Berkeley - CA,Punk In Drublic,0.5542914890128156,0.5611312133260722,0.0,143.64689,0.0,-11.661,1994,156.079,22050,0.171,7,0.527,1,0.659,136.638,1,0.0,1360
Chris Clark,Tyre,Los Angeles - CA,Empty The Bones Of You,0.3984699599085864,0.5972814779044859,0.0,71.99302,0.0,-28.475,0,97.845,22050,0.0,8,0.0,1,0.0,61.597,4,0.658,1361
GWAR,Let's Blame The Lightman,Antarctica,Carnival Of Chaos,0.475085634411099,0.687023631104995,0.0,189.57016,0.0,-3.492,1997,169.237,22050,0.496,1,0.431,1,0.322,189.57,4,0.0,1362
Gran Coquivacoa,Son Sabroso,,Guerreros De La Luz,0.3665278019554403,0.4213760602232756,0.0,270.70649,0.0,-5.698,0,113.569,22050,0.34,7,0.456,0,0.499,265.201,4,1.0,1363
Sick Puppies,Master Of The Universe,Sydney - Australia,Tri-polar (Edited),0.6751177188292041,0.7829842111650066,0.0,212.92363,0.0,-5.429,2009,209.739,22050,0.27,2,0.552,1,0.514,203.395,4,0.486,1364
Gary Nichols,Paper Doll,Tennessee,Gary Nichols,0.3864701422367919,0.6215977892386508,0.0,162.19383,0.0,-11.552,0,73.979,22050,0.153,11,0.8,1,0.719,150.158,3,0.211,1365
Andreas Dorau,Das Telefon sagt Du,,Das Telefon Sagt Du,0.3824265842017741,0.5017859682743673,0.0,231.10485,0.0,-10.201,1994,124.976,22050,0.171,11,0.141,0,0.19,225.93,4,1.0,1366
Gabinete Caligari,Viaje Al Averno,,Lo Mejor De Gabinete Caligari,0.326430852787923,0.49068878832899293,0.0,169.69098,0.0,-4.199,1991,122.22,22050,0.23,4,0.382,0,0.392,162.226,4,1.0,1367
James Newton Howard,The Burp Heard 'Round The World,,Nanny McPhee & The Big Bang,0.4453218782746221,0.6113815948790435,0.0,110.52363,0.0,-9.516,2010,84.969,22050,0.0,9,0.359,0,0.47,110.524,1,0.0,1368
Ray Charles,Let's Go,Washington,Genius + Soul = Jazz,0.6732072749561442,0.7599125263343521,0.0,160.93995,0.0,-8.758,0,88.745,22050,0.131,1,0.456,1,0.758,156.653,3,0.938,1369
Geggy Tah,Gina,,Sacred Cow,0.33533510832863395,0.5183370258223012,0.0,165.40689,0.0,-12.987,1996,147.508,22050,6.751,0,0.079,1,0.286,156.723,4,0.518,1370
Tom Barabas,Sedona Suite (Sunrise/Prayer/Joy/Sunset),,Sedona Suite,0.39362217173199315,0.4480253455381388,0.0,743.36608,0.0,-16.389,1992,134.491,22050,0.425,9,0.659,0,0.648,724.677,3,0.735,1371
Los Fabulosos Cadillacs,El Mensaje Soy Yo,Buenos Aires.,El Satánico Dr. Cadillac,0.5217266477912379,0.7740371421614921,0.0,171.10159,0.0,-6.176,1989,115.737,22050,0.0,0,0.594,1,0.547,167.729,5,1.0,1372
Loretta Lynn,I Can't Feel You Anymore,Nashville - TN - Texas,Gold,0.4105411031232666,0.658731278303374,0.0,195.3171,0.0,-13.141,1994,93.312,22050,0.293,3,0.566,1,0.581,189.219,1,0.0,1373
Joe Rogan,Not Homophobic/The Word Is "Cock" (Spoken Word) (Album Version),Newark - NJ,I'm Gonna Be Dead Someday,0.3792228610861676,0.5109930419063133,0.0,217.10322,0.0,-14.031,2000,105.006,22050,0.0,4,0.726,1,0.576,210.321,5,0.779,1374
Mista,I'll Sweat You (LP Version),,Mista,0.31222084325279886,0.5667479680801794,0.0,253.41342,0.0,-6.033,0,90.882,22050,0.159,10,0.767,0,0.697,242.91,4,0.334,1375
Unearth,Fuel the Fire,,Stings of Conscience,0.48740699447692937,0.7721725426102736,0.0,222.27546,0.0,-6.338,2001,160.783,22050,0.0,11,0.771,0,0.833,222.275,4,0.537,1376
Bob Marley,Memphis,,Top Ranking Reggae - Bob Marley - Soul Almighty,0.570106511951141,0.7802643808005791,0.0,177.71057,0.0,-15.015,1999,180.876,22050,1.137,1,0.714,1,0.708,169.599,4,0.893,1377
Brian Free & Assurance,Emmaus,,Things That Last Forever,0.374335194759447,0.4164639081412223,0.0,243.80036,0.0,-12.347,0,101.913,22050,0.357,11,0.509,1,0.441,230.905,4,0.86,1378
Dream Warriors,Sound Clash,Toronto - Ontario - Canada,The Master Plan,0.3426523772480887,0.5023897636892504,0.0,262.19057,0.0,-6.453,1996,144.067,22050,0.233,3,0.442,0,0.664,245.319,4,0.9,1379
The In Crowd / Jah Stitch,Baby My Love,,His Majesty Is Coming,0.37847830910582686,0.5266907318141009,0.0,476.9171,0.0,-6.826,0,132.337,22050,0.972,7,0.0,1,0.333,472.886,3,0.462,1380
The Fray,Vienna,Denver - CO,How To Save A Life,0.6613493642822156,0.852699664161011,0.0,231.07873,0.0,-8.096,2002,124.534,22050,0.428,5,0.048,0,0.296,219.254,3,1.0,1381
Groucho Marx,Selling Jolson A Baseball Team,FORT LAUDERDALE - Flevoland,EMI Comedy - Groucho Marx,0.4346218524642435,0.4265127607348456,0.0,586.70975,0.0,-13.818,0,75.22,22050,0.403,1,0.458,1,0.498,582.345,5,0.487,1382
Alceu Valença,Sete Desejos,,2 Em 1,0.3667134316255126,0.5449794475871426,0.0,205.87057,0.0,-9.813,1992,144.162,22050,0.168,2,1.0,1,0.617,196.487,3,0.678,1383
Skeeter Davis,He Says The Same Things To Me,Dry Ridge - KY,Skeeter Davis: RCA Country Legend,0.39579127377388607,0.6038391696904002,0.0,168.48934,0.0,-10.38,0,89.219,22050,3.791,4,0.756,1,0.732,161.773,3,0.807,1384
Tito Puente,Mambo Suavecito,New York - NY,Mamborama,0.48072478092092114,0.7221052981201719,0.0,178.46812,0.0,-13.805,1993,179.587,22050,0.583,11,0.397,0,0.41,170.44,1,0.0,1385
Memphis La Blusera,Hoy Es Hoy,,Hoy Es Hoy,0.3167245506978163,0.472247769436684,0.0,243.46077,0.0,-6.574,0,108.009,22050,0.09,6,0.164,1,0.571,240.901,4,0.412,1386
Crazy Horse,E se tu lontana sei,,De beste liedjes,0.3421923104603396,0.5402798924016082,0.0,191.65995,0.0,-10.247,2006,106.854,22050,0.409,2,0.285,0,0.407,180.709,3,1.0,1387
Skeeter Davis,Foggy Mountain Top,Dry Ridge - KY,The End Of The World,0.39579127377388607,0.6038391696904002,0.0,160.7571,0.0,-13.321,1963,148.653,22050,0.112,2,1.0,1,0.829,152.265,4,0.0,1388
One Block Radius,All On Our Own,,One Block Radius,0.40609267653163234,0.6468511938870243,0.0,236.72118,0.0,-2.45,2008,124.022,22050,0.0,4,0.509,0,0.261,226.679,4,1.0,1389
Various Indian Tribes,Mountain By The Sea (Tribe Unknown),,American Indian Ceremonial & War Dances,0.137659673230993,0.03550242022064674,0.0,193.25342,0.0,-12.852,0,136.726,22050,0.293,9,0.289,1,0.366,187.623,4,0.635,1390
Timo Maas,Bad Days,,Loud,0.3966195656003381,0.6919731192813398,0.0,417.56689,0.0,-8.92,2001,87.995,22050,3.477,4,0.316,0,0.401,374.596,1,0.974,1391
Nana Caymmi,Nossa Dança,,2 Em 1 (Dois Em Um),0.3483500222239171,0.5236330317813918,0.0,174.54975,0.0,-12.209,0,115.781,22050,0.107,2,0.835,1,0.783,167.189,4,0.0,1392
Anat Ben David,Moon Boom,,Virtual Leisure,0.0,0.5006567279454353,0.0,213.7073,0.0,-8.913,0,100.042,22050,0.078,0,0.467,0,0.242,206.158,4,0.626,1393
Butthole Surfers,All Day,San Antonio - TX,Humpty Dumpty LSD,0.48801984168567314,0.6284899708060394,0.0,512.1824,0.0,-3.237,1987,79.709,22050,0.194,9,0.845,1,0.514,500.733,4,0.0,1394
Pepper,Stormtrooper (Live),Kona - HI,Kona Gold,0.4714932266763217,0.7651414179080641,0.0,108.93016,0.0,-5.356,2009,148.712,22050,0.0,11,0.064,0,0.369,108.93,4,0.0,1395
Memphis La Blusera,La Revolución,,Cosa de Hombres,0.3167245506978163,0.472247769436684,0.0,261.642,0.0,-7.164,1995,159.668,22050,0.212,1,0.424,0,0.507,252.825,4,0.0,1396
The Rolling Stones,Time Is On My Side,London - England,12 x 5,0.7760376560525726,0.8148296561331122,0.0,172.72118,0.0,-7.343,1964,107.455,22050,0.183,4,0.494,1,0.344,164.148,3,1.0,1397
Twila Paris,We Will Glorify (Key-B-Db-Premiere Performance Plus),,We Will Glorify (Premiere Performance Plus Track),0.40123912170697235,0.5599014383805133,0.0,201.32526,0.0,-10.012,0,135.989,22050,0.252,11,0.638,1,0.611,182.288,5,0.237,1398
Bob Carlisle,Man Of No Reputation,,Collection: B. Carlisle,0.38852729330596053,0.5635835862578168,0.0,331.25832,0.0,-16.196,1994,103.634,22050,5.195,7,0.618,1,0.59,307.641,4,0.066,1399
The Michael Stanley Band,Waste A Little Time On Me,,Stagepass,0.29498661655523356,0.44276965005690455,0.0,232.12363,0.0,-15.161,1975,103.731,22050,0.0,9,0.664,0,0.61,227.846,4,1.0,1400
Mariano Yanani,Air_ Siote No. 3 (J.S. Bach),,Babies Go To Sleep,0.313866099580293,0.3797345117455375,0.0,191.42485,0.0,-16.41,0,111.903,22050,3.204,2,0.484,1,0.659,186.648,4,0.02,1401
Rikk Agnew,Everyday,,All By Myself,0.3245977144658262,0.46795506584206537,0.0,269.40036,0.0,-7.594,1982,154.286,22050,0.316,7,0.89,1,0.923,255.466,1,0.0,1402
Eminem,Ricky Ticky Toc,St. Joseph - MO,Encore,0.8048304278312782,0.8710106138786415,0.0,171.72853,0.0,-5.92,2004,86.007,22050,0.067,0,0.76,1,0.649,167.445,4,1.0,1403
Malkit Singh,Mana Laina Chahida,,Gal Sun Ja,0.3244308919925855,0.4832430673203282,0.0,337.60608,0.0,-13.891,0,127.582,22050,0.296,6,0.144,0,0.367,328.081,1,0.0,1404
Barry Manilow,Come Monday,Brooklyn - NY,Here At The Mayflower,0.5437060505168373,0.6767556553226441,0.0,235.96363,0.0,-3.723,0,98.001,22050,0.0,7,0.207,1,0.406,228.119,4,1.0,1405
Carlos Baute,Angelito (Directo 09),,Directo en tus manos,0.5128121029400006,0.6038437649241952,0.0,211.46077,0.0,-4.392,0,109.982,22050,0.0,9,0.455,1,0.472,211.461,4,0.896,1406
Marga Gomez,Hot Dental Supplies,,Hung Like A Fly,0.22842866681038249,0.3107765232758942,0.0,95.73832,0.0,-14.218,0,78.139,22050,0.0,0,0.171,1,0.203,95.738,4,0.733,1407
Dexys Midnight Runners,Until I Believe In My Soul,Birmingham - England,The Projected Passion Revue,0.4894582584706414,0.6797935559497998,0.0,434.88608,0.0,-8.844,1982,84.437,22050,0.0,7,0.437,1,0.663,426.516,1,0.0,1408
Jean-Jacques Goldman,Là-Bas,Paris - France,Live 98 En Passant,0.44925387694771113,0.6174214066397045,0.0,501.05424,0.0,-8.508,1991,148.642,22050,0.0,2,0.585,1,0.63,501.054,4,0.278,1409
Etienne de Crécy ,Déstockage massif (with Alex Gopher),,Super Discount,0.3933694061464494,0.6486922863011286,0.0,215.84934,0.0,-8.178,0,115.862,22050,0.0,10,0.139,0,0.503,215.849,4,0.721,1410
T-la Rock,Back To Burn,NEW YORK - New York,Dj Revolution Present Class Of 86,0.2911835206512724,0.509512016211504,0.0,151.61424,0.0,-6.265,2001,197.152,22050,0.0,6,0.756,1,0.478,151.614,4,0.094,1411
Kent,Ingenting,Eskilstuna - Sweden,Tillbaka Till Samtiden,0.4875956476957864,0.7005700650188338,0.0,257.74975,0.0,-6.421,0,120.008,22050,0.476,11,0.208,0,0.622,239.816,4,0.275,1412
Silent Stream Of Godless Elegy,Theme III,,Themes,0.36239821314660947,0.5432471159874397,0.0,50.1024,0.0,-16.468,2000,162.676,22050,4.394,3,0.248,1,0.553,50.102,7,0.265,1413
Stiff Meat,Lonely,,Introducing&,0.0,0.16485330120346647,0.0,240.29995,0.0,-6.735,0,166.124,22050,0.166,1,0.932,1,0.539,226.482,4,0.0,1414
Sonora Santanera,Estoy Pensando En Tí,,Solo Lo Nuestro - 20 Exitos,0.34342837829688244,0.4873567909281477,0.0,168.46322,0.0,-11.106,2003,105.459,22050,0.276,0,0.448,1,0.489,164.653,1,0.373,1415
Asterisk*,Iron-head: Palestine,,Dogma,0.2947268761139814,0.4269478124055993,0.0,41.84771,0.0,-4.439,0,197.831,22050,0.16,9,0.553,1,0.345,41.848,1,0.0,1416
Jimi Hendrix,Voodoo Chile Blues,Seattle - USA,Blues,0.58786915221849,0.8409639009345767,0.0,528.14322,0.0,-12.797,1994,175.663,22050,0.38,0,0.765,1,0.591,514.049,3,0.736,1417
Dr. Elmo,Grandma's Spending Christmas with the Superstars,California - SF,Dr. Elmo's Twisted Christmas,0.39837312273653963,0.47572156673067817,0.0,185.5473,0.0,-16.241,0,106.127,22050,0.0,5,0.543,1,0.49,167.549,4,0.042,1418
Tommy Castro,Sho' Enough,San Jose - CA,Exception To The Rule,0.4155828806804246,0.5726162458211238,0.0,240.27383,0.0,-9.31,1996,122.019,22050,0.415,0,0.059,1,0.367,236.495,4,0.265,1419
Les Ogres De Barback,L'education du corps des porcs,,Croc' noces,0.4379647331417924,0.6523678641880865,0.0,287.242,0.0,-5.612,2001,149.591,22050,0.0,11,0.368,0,0.655,272.62,4,0.599,1420
Panzer AG,WHEN I AM YOU,,YOUR WORLD IS BURNING,0.37361111191126956,0.5886080865488486,0.0,305.05751,0.0,-3.382,2006,120.042,22050,0.0,11,0.266,0,0.308,305.057,4,1.0,1421
Rodney O & Joe Cooley,Murda',,The Final Chapter,0.30790209386949613,0.41578460769961484,0.0,230.84363,0.0,-16.376,0,90.071,22050,0.34,11,0.417,1,0.506,215.742,4,1.0,1422
Gus Cannon,Big Railroad Blues,Red Banks - MS,Gus Cannon Vol. 1 (1927 - 1928),0.24547271751908598,0.37205199969984554,0.0,197.0673,0.0,-20.832,0,116.539,22050,0.293,9,0.0,1,0.132,189.684,4,1.0,1423
